196 297.9 557.1 2883
197 296.1 558.9 2880
198 294.4 560.6 2882
199 292.7 562.3 2881
200 290.9 564.1 2371
201 289.2 565.8 2368
202 287.4 567.6 2370
203 285.8 569.2 2369
204 284.0 571.0 2019
205 282.4 572.6 2016
206 280.7 574.3 2018
207 279.0 576.0 2017
208 277.3 577.7 2627
209 275.6 579.4 2624
210 273.9 581.1 2626
211 272.3 582.7 2625
212 270.6 584.4 2339
213 269.0 586.0 2336
214 267.3 587.7 2338
215 265.8 589.2 2337
216 264.1 590.9 2307
217 262.5 592.5 2304
218 260.8 594.2 2306
219 259.2 595.8 2305
220 257.6 597.4 2595
221 256.0 599.0 2592
222 254.4 600.6 2594
223 252.9 602.1 2593
224 251.3 603.7 2051
225 249.7 605.3 2048
226 248.1 606.9 2050
227 246.6 608.4 2049
228 245.0 610.0 2659
229 243.5 611.5 2656
230 241.9 613.1 2658
231 240.4 614.6 2657
232 238.9 616.1 2947
233 237.3 617.7 2944
234 235.8 619.2 2946
235 234.3 620.7 2945
236 232.8 622.2 2915
237 231.3 623.7 2912
238 229.8 625.2 2914
239 228.3 626.7 2913
240 226.8 628.2 2087
241 225.3 629.7 2084
242 223.8 631.2 2086
243 222.4 632.6 2085
244 220.9 634.1 2887
245 219.5 635.5 2884
246 218.0 637.0 2886
247 216.6 638.4 2885
248 215.1 639.9 2375
249 213.7 641.3 2372
250 212.2 642.8 2374
251 210.8 644.2 2373
252 209.4 645.6 2023
253 208.0 647.0 2020
254 206.6 648.4 2022
255 205.2 649.8 2021
256 203.8 651.2 2631
257 202.4 652.6 2628
258 201.0 654.0 2630
259 199.6 655.4 2629
260 198.3 656.7 2343
261 196.9 658.1 2340
262 195.5 659.5 2342
263 194.2 660.8 2341
264 192.9 662.1 2311
265 191.5 663.5 2308
266 190.2 664.8 2310
267 188.8 666.2 2309
268 187.5 667.5 2599
269 186.2 668.8 2596
270 184.8 670.2 2598
271 183.6 671.4 2597
272 182.3 672.7 2055
273 181.0 674.0 2052
274 179.6 675.4 2054
275 178.4 676.6 2053
276 177.0 678.0 2663
277 175.8 679.2 2660
278 174.5 680.5 2662
279 173.3 681.7 2661
280 172.0 683.0 2951
281 170.8 684.2 2948
282 169.5 685.5 2950
283 168.2 686.8 2949
284 167.0 688.0 2919
285 165.8 689.2 2916
286 164.5 690.5 2918
287 163.3 691.7 2917
288 162.1 692.9 2091
289 160.9 694.1 2088
290 159.7 695.3 2090
291 158.5 696.5 2089
292 157.2 697.8 2891
293 156.1 698.9 2888
294 154.9 700.1 2890
295 153.7 701.3 2889
296 152.6 702.4 2379
297 151.4 703.6 2376
298 150.2 704.8 2378
299 149.0 706.0 2377
300 147.9 707.1 2027
301 146.7 708.3 2024
302 145.6 709.4 2026
303 144.5 710.5 2025
304 143.4 711.6 2635
305 142.2 712.8 2632
306 141.1 713.9 2634
307 140.0 715.0 2633
308 138.8 716.2 2347
309 137.7 717.3 2344
310 136.6 718.4 2346
311 135.6 719.4 2345
312 134.5 720.5 2315
313 133.4 721.6 2312
314 132.3 722.7 2314
315 131.2 723.8 2313
316 130.1 724.9 2603
317 129.1 725.9 2600
318 128.0 727.0 2602
319 127.0 728.0 2601
320 126.0 729.0 2059
321 124.9 730.1 2056
322 123.9 731.1 2058
323 122.8 732.2 2057
324 121.8 733.2 2667
325 120.8 734.2 2664
326 119.7 735.3 2666
327 118.8 736.2 2665
