216 264.1 590.9 1.8 2307
217 262.5 592.5 1.8 2304
218 260.8 594.2 1.8 2306
219 259.2 595.8 1.8 2305
220 257.6 597.4 1.8 2595
221 256.0 599.0 1.7 2592
222 254.4 600.6 1.7 2594
223 252.9 602.1 1.7 2593
224 251.3 603.7 1.7 2051
225 249.7 605.3 1.7 2048
226 248.1 606.9 1.7 2050
227 246.6 608.4 1.7 2049
228 245.0 610.0 1.7 2659
229 243.5 611.5 1.7 2656
230 241.9 613.1 1.7 2658
231 240.4 614.6 1.7 2657
232 238.9 616.1 1.7 2947
233 237.3 617.7 1.7 2944
234 235.8 619.2 1.6 2946
235 234.3 620.7 1.6 2945
236 232.8 622.2 1.6 2915
237 231.3 623.7 1.6 2912
238 229.8 625.2 1.6 2914
239 228.3 626.7 1.6 2913
240 226.8 628.2 1.6 2087
241 225.3 629.7 1.6 2084
242 223.8 631.2 1.6 2086
243 222.4 632.6 1.6 2085
244 220.9 634.1 1.6 2887
245 219.5 635.5 1.6 2884
246 218.0 637.0 1.6 2886
247 216.6 638.4 1.5 2885
248 215.1 639.9 1.5 2375
249 213.7 641.3 1.5 2372
250 212.2 642.8 1.5 2374
251 210.8 644.2 1.5 2373
252 209.4 645.6 1.5 2023
253 208.0 647.0 1.5 2020
254 206.6 648.4 1.5 2022
255 205.2 649.8 1.5 2021
256 203.8 651.2 1.5 2631
257 202.4 652.6 1.5 2628
258 201.0 654.0 1.5 2630
259 199.6 655.4 1.5 2629
260 198.3 656.7 1.4 2343
261 196.9 658.1 1.4 2340
262 195.5 659.5 1.4 2342
263 194.2 660.8 1.4 2341
264 192.9 662.1 1.4 2311
265 191.5 663.5 1.4 2308
266 190.2 664.8 1.4 2310
267 188.8 666.2 1.4 2309
268 187.5 667.5 1.4 2599
269 186.2 668.8 1.4 2596
270 184.8 670.2 1.4 2598
271 183.6 671.4 1.4 2597
272 182.3 672.7 1.4 2055
273 181.0 674.0 1.3 2052
274 179.6 675.4 1.3 2054
275 178.4 676.6 1.3 2053
276 177.0 678.0 1.3 2663
277 175.8 679.2 1.3 2660
278 174.5 680.5 1.3 2662
279 173.3 681.7 1.3 2661
280 172.0 683.0 1.3 2951
281 170.8 684.2 1.3 2948
282 169.5 685.5 1.3 2950
283 168.2 686.8 1.3 2949
284 167.0 688.0 1.3 2919
285 165.8 689.2 1.3 2916
286 164.5 690.5 1.3 2918
287 163.3 691.7 1.2 2917
288 162.1 692.9 1.2 2091
289 160.9 694.1 1.2 2088
290 159.7 695.3 1.2 2090
291 158.5 696.5 1.2 2089
292 157.2 697.8 1.2 2891
293 156.1 698.9 1.2 2888
294 154.9 700.1 1.2 2890
295 153.7 701.3 1.2 2889
296 152.6 702.4 1.2 2379
297 151.4 703.6 1.2 2376
298 150.2 704.8 1.2 2378
299 149.0 706.0 1.2 2377
300 147.9 707.1 1.1 2027
301 146.7 708.3 1.1 2024
302 145.6 709.4 1.1 2026
303 144.5 710.5 1.1 2025
304 143.4 711.6 1.1 2635
305 142.2 712.8 1.1 2632
306 141.1 713.9 1.1 2634
307 140.0 715.0 1.1 2633
308 138.8 716.2 1.1 2347
309 137.7 717.3 1.1 2344
310 136.6 718.4 1.1 2346
311 135.6 719.4 1.1 2345
312 134.5 720.5 1.1 2315
313 133.4 721.6 1.0 2312
314 132.3 722.7 1.0 2314
315 131.2 723.8 1.0 2313
316 130.1 724.9 1.0 2603
317 129.1 725.9 1.0 2600
318 128.0 727.0 1.0 2602
319 127.0 728.0 1.0 2601
320 126.0 729.0 1.0 2059
321 124.9 730.1 1.0 2056
322 123.9 731.1 1.0 2058
323 122.8 732.2 1.0 2057
324 121.8 733.2 1.0 2667
325 120.8 734.2 1.0 2664
326 119.7 735.3 0.9 2666
